chr	start	end	name	score	strand	symbol	tss	K562.ENCFF934YBO.TPM.txt.Expression	Expression	Expression.quantile	is_ue	cellType	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile	DHS.RPM	DHS.RPM.quantile	DHS.RPKM	DHS.RPKM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.readCount	H3K27ac.ENCFF384ZZM.chr22.bam.RPM	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile	H3K27ac.RPM	H3K27ac.RPM.quantile	H3K27ac.RPKM	H3K27ac.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile.TSS1Kb	DHS.RPM.TSS1Kb	DHS.RPM.quantile.TSS1Kb	DHS.RPKM.TSS1Kb	DHS.RPKM.quantile.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile.TSS1Kb	H3K27ac.RPM.TSS1Kb	H3K27ac.RPM.quantile.TSS1Kb	H3K27ac.RPKM.TSS1Kb	H3K27ac.RPKM.quantile.TSS1Kb	PromoterActivityQuantile
chr22	43088120	43116916	A4GALT	0	-	A4GALT	43116916	0.000000	0.000000	0.268271	False	K562	176	405.248894	0.525847	0.525847	14.073097	0.392157	145	371.473880	0.507130	0.507130	12.900190	0.352941	388.361387	0.516934	13.486644	0.372549	59	269.644024	0.376114	0.376114	9.363940	0.224599	269.644024	0.376114	9.363940	0.224599	6	13.815303	0.297683	0.297683	13.815303	0.297683	4	10.247555	0.239750	0.239750	10.247555	0.239750	12.031429	0.274510	12.031429	0.274510	3	13.710713	0.319964	0.319964	13.710713	0.319964	13.710713	0.319964	13.710713	0.319964	0.319073
chr22	43192531	43253408	ARFGAP3	0	-	ARFGAP3	43253408	14.960000	14.960000	0.718360	False	K562	328	755.236576	0.665775	0.665775	12.405943	0.327986	284	727.576428	0.664884	0.664884	11.951582	0.326203	741.406502	0.663102	12.178762	0.331551	196	895.766589	0.655080	0.655080	14.714368	0.390374	895.766589	0.655080	14.714368	0.390374	111	255.583109	0.669340	0.669340	255.583109	0.669340	126	322.797993	0.716578	0.716578	322.797993	0.716578	289.190551	0.693405	289.190551	0.693405	31	141.677369	0.600713	0.600713	141.677369	0.600713	141.677369	0.600713	141.677369	0.600713	0.634581
chr22	43265771	43411184	PACSIN2	0	-	PACSIN2	43411184	23.680000	23.680000	0.777184	True	K562	1564	3601.189037	0.934046	0.934046	24.765248	0.581105	1392	3566.149251	0.932264	0.932264	24.524281	0.579323	3583.669144	0.934046	24.644765	0.588235	919	4200.048445	0.937611	0.937611	28.883583	0.597148	4200.048445	0.937611	28.883583	0.597148	186	428.274400	0.766488	0.766488	428.274400	0.766488	172	440.644879	0.770945	0.770945	440.644879	0.770945	434.459639	0.770053	434.459639	0.770053	28	127.966656	0.594474	0.594474	127.966656	0.594474	127.966656	0.594474	127.966656	0.594474	0.668449
chr22	43434590	43448371	LOC100506679	0	+	LOC100506679	43434590			0.081996	False	K562	57	131.245381	0.257576	0.257576	9.523647	0.233512	38	97.351776	0.221034	0.221034	7.064203	0.169340	114.298578	0.240642	8.293925	0.196078	20	91.404754	0.207665	0.207665	6.632665	0.131907	91.404754	0.207665	6.632665	0.131907	36	82.891819	0.503565	0.503565	82.891819	0.503565	33	84.542331	0.522282	0.522282	84.542331	0.522282	83.717075	0.511586	83.717075	0.511586	2	9.140475	0.260250	0.260250	9.140475	0.260250	9.140475	0.260250	9.140475	0.260250	0.377897
chr22	43435522	43485434	TTLL1	0	-	TTLL1	43485434	1.000000	1.000000	0.511586	False	K562	225	518.073870	0.590018	0.590018	10.379746	0.272727	190	486.758878	0.577540	0.577540	9.752342	0.247772	502.416374	0.584670	10.066044	0.251337	74	338.197590	0.419786	0.419786	6.775877	0.137255	338.197590	0.419786	6.775877	0.137255	84	193.414245	0.618538	0.618538	193.414245	0.618538	58	148.589552	0.585561	0.585561	148.589552	0.585561	171.001899	0.607843	171.001899	0.607843	24	109.685705	0.573975	0.573975	109.685705	0.573975	109.685705	0.573975	109.685705	0.573975	0.584670
chr22	43506753	43525718	BIK	0	+	BIK	43506753	0.210000	0.210000	0.434938	False	K562	113	260.188210	0.394831	0.394831	13.719389	0.379679	90	230.569995	0.382353	0.382353	12.157659	0.335116	245.379103	0.393939	12.938524	0.347594	52	237.652360	0.363636	0.363636	12.531103	0.327986	237.652360	0.363636	12.531103	0.327986	2	4.605101	0.131016	0.131016	4.605101	0.131016	10	25.618888	0.377005	0.377005	25.618888	0.377005	15.111995	0.315508	15.111995	0.315508	7	31.991664	0.438503	0.438503	31.991664	0.438503	31.991664	0.438503	31.991664	0.438503	0.388592
chr22	43528211	43539403	MCAT	0	-	MCAT	43539403	20.660000	20.660000	0.752228	False	K562	64	147.363234	0.291444	0.291444	13.166837	0.363636	58	148.589552	0.300357	0.300357	13.276407	0.365419	147.976393	0.295009	13.221622	0.363636	73	333.627352	0.413547	0.413547	29.809449	0.607843	333.627352	0.413547	29.809449	0.607843	69	158.875987	0.592692	0.592692	158.875987	0.592692	60	153.713330	0.594474	0.594474	153.713330	0.594474	156.294658	0.587344	156.294658	0.587344	66	301.635688	0.713904	0.713904	301.635688	0.713904	301.635688	0.713904	301.635688	0.713904	0.638146
chr22	43547519	43559248	TSPO	0	+	TSPO	43547519	104.530000	104.530000	0.932264	False	K562	49	112.824976	0.226381	0.226381	9.619318	0.238859	56	143.465774	0.288770	0.288770	12.231714	0.338681	128.145375	0.267380	10.925516	0.285205	142	648.973753	0.583779	0.583779	55.330698	0.750446	648.973753	0.583779	55.330698	0.750446	10	23.025505	0.366310	0.366310	23.025505	0.366310	14	35.866444	0.421569	0.421569	35.866444	0.421569	29.445974	0.388592	29.445974	0.388592	24	109.685705	0.573975	0.573975	109.685705	0.573975	109.685705	0.573975	109.685705	0.573975	0.470588
chr22	43562627	43583137	TTLL12	0	-	TTLL12	43583137	55.920000	55.920000	0.882353	False	K562	401	923.322765	0.730838	0.730838	45.018175	0.770053	340	871.042202	0.713904	0.713904	42.469147	0.754011	897.182483	0.720143	43.743661	0.768271	844	3857.280617	0.928699	0.928699	188.068289	0.926916	3857.280617	0.928699	188.068289	0.926916	78	179.598942	0.606061	0.606061	179.598942	0.606061	65	166.522774	0.602496	0.602496	166.522774	0.602496	173.060858	0.609626	173.060858	0.609626	41	187.379746	0.639929	0.639929	187.379746	0.639929	187.379746	0.639929	187.379746	0.639929	0.611408
chr22	43599228	43739394	SCUBE1	0	-	SCUBE1	43739394	0.000000	0.000000	0.268271	False	K562	1067	2456.821421	0.900178	0.900178	17.527941	0.467023	911	2333.880724	0.893048	0.893048	16.650833	0.445633	2395.351072	0.893048	17.089387	0.454545	446	2038.326013	0.836898	0.836898	14.542229	0.383244	2038.326013	0.836898	14.542229	0.383244	10	23.025505	0.366310	0.366310	23.025505	0.366310	4	10.247555	0.239750	0.239750	10.247555	0.239750	16.636530	0.326203	16.636530	0.326203	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.165775
chr22	43608679	43609667	LOC105373051	0	+	LOC105373051	43608679			0.081996	False	K562	10	23.025505	0.074866	0.074866	23.305167	0.565062	15	38.428332	0.106061	0.106061	38.895073	0.736185	30.726919	0.089127	31.100120	0.677362	1	4.570238	0.045455	0.045455	4.625747	0.081996	4.570238	0.045455	4.625747	0.081996	3	6.907652	0.183601	0.183601	6.907652	0.183601	8	20.495111	0.342246	0.342246	20.495111	0.342246	13.701381	0.305704	13.701381	0.305704	1	4.570238	0.184492	0.184492	4.570238	0.184492	4.570238	0.184492	4.570238	0.184492	0.263815
chr22	43671947	43679832	LOC101927447	0	+	LOC101927447	43671947			0.081996	False	K562	36	82.891819	0.192513	0.192513	10.512596	0.279857	35	89.666109	0.208556	0.208556	11.371732	0.303030	86.278964	0.192513	10.942164	0.286988	13	59.413090	0.163993	0.163993	7.534951	0.155080	59.413090	0.163993	7.534951	0.155080	112	257.885660	0.672906	0.672906	257.885660	0.672906	91	233.131883	0.655080	0.655080	233.131883	0.655080	245.508772	0.661319	245.508772	0.661319	7	31.991664	0.438503	0.438503	31.991664	0.438503	31.991664	0.438503	31.991664	0.438503	0.534759
chr22	43808019	43902800	MPPED1	0	+	MPPED1	43808019	0.000000	0.000000	0.268271	False	K562	183	421.366748	0.532977	0.532977	4.445688	0.073084	139	356.102547	0.485740	0.485740	3.757109	0.064171	388.734648	0.518717	4.101398	0.069519	162	740.378507	0.614082	0.614082	7.811465	0.162210	740.378507	0.614082	7.811465	0.162210	0	0.000000	0.022282	0.022282	0.000000	0.022282	0	0.000000	0.028520	0.028520	0.000000	0.028520	0.000000	0.013369	0.000000	0.013369	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.013369
chr22	43912133	43932485	EFCAB6-AS1	0	+	EFCAB6-AS1	43912133	0.000000	0.000000	0.268271	False	K562	42	96.707122	0.213904	0.213904	4.751726	0.080214	35	89.666109	0.208556	0.208556	4.405764	0.087344	93.186616	0.203209	4.578745	0.085561	37	169.098795	0.309269	0.309269	8.308707	0.181818	169.098795	0.309269	8.308707	0.181818	4	9.210202	0.238859	0.238859	9.210202	0.238859	6	15.371333	0.303922	0.303922	15.371333	0.303922	12.290768	0.282531	12.290768	0.282531	2	9.140475	0.260250	0.260250	9.140475	0.260250	9.140475	0.260250	9.140475	0.260250	0.303922
chr22	43924623	44208217	EFCAB6	0	-	EFCAB6	44208217	0.000000	0.000000	0.268271	False	K562	536	1234.167087	0.782531	0.782531	4.351880	0.071301	474	1214.335305	0.791444	0.791444	4.281950	0.080214	1224.251196	0.787879	4.316915	0.071301	394	1800.673653	0.818182	0.818182	6.349477	0.121212	1800.673653	0.818182	6.349477	0.121212	4	9.210202	0.238859	0.238859	9.210202	0.238859	4	10.247555	0.239750	0.239750	10.247555	0.239750	9.728879	0.233512	9.728879	0.233512	11	50.272615	0.505348	0.505348	50.272615	0.505348	50.272615	0.505348	50.272615	0.505348	0.363636
chr22	44220386	44258378	SULT4A1	0	-	SULT4A1	44258378	0.050000	0.050000	0.391266	False	K562	82	188.809144	0.346702	0.346702	4.969708	0.085561	69	176.770329	0.325312	0.325312	4.652830	0.092692	182.789737	0.331551	4.811269	0.094474	53	242.222598	0.365419	0.365419	6.375621	0.126560	242.222598	0.365419	6.375621	0.126560	6	13.815303	0.297683	0.297683	13.815303	0.297683	4	10.247555	0.239750	0.239750	10.247555	0.239750	12.031429	0.274510	12.031429	0.274510	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.141711
chr22	44275557	44287893	PNPLA5	0	-	PNPLA5	44287893	0.000000	0.000000	0.268271	False	K562	83	191.111694	0.350267	0.350267	15.492193	0.422460	84	215.198662	0.361854	0.361854	17.444768	0.477718	203.155178	0.351159	16.468481	0.442068	23	105.115467	0.231729	0.231729	8.521033	0.194296	105.115467	0.231729	8.521033	0.194296	2	4.605101	0.131016	0.131016	4.605101	0.131016	2	5.123778	0.139037	0.139037	5.123778	0.139037	4.864439	0.122995	4.864439	0.122995	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.066845
chr22	44319618	44343448	PNPLA3	0	+	PNPLA3	44319618	0.000000	0.000000	0.268271	False	K562	137	315.449423	0.443850	0.443850	13.237492	0.365419	120	307.426660	0.445633	0.445633	12.900825	0.354724	311.438041	0.445633	13.069158	0.358289	63	287.924975	0.380570	0.380570	12.082458	0.315508	287.924975	0.380570	12.082458	0.315508	55	126.640279	0.567736	0.567736	126.640279	0.567736	63	161.398996	0.598930	0.598930	161.398996	0.598930	144.019638	0.575758	144.019638	0.575758	9	41.132139	0.475045	0.475045	41.132139	0.475045	41.132139	0.475045	41.132139	0.475045	0.516934
chr22	44351260	44392412	SAMM50	0	+	SAMM50	44351260	31.920000	31.920000	0.818182	False	K562	592	1363.109917	0.811052	0.811052	33.123783	0.698752	517	1324.496525	0.807487	0.807487	32.185472	0.682709	1343.803221	0.805704	32.654627	0.695187	578	2641.597389	0.882353	0.882353	64.191227	0.778966	2641.597389	0.882353	64.191227	0.778966	89	204.926998	0.632799	0.632799	204.926998	0.632799	88	225.446217	0.641711	0.641711	225.446217	0.641711	215.186607	0.639929	215.186607	0.639929	95	434.172581	0.803922	0.803922	434.172581	0.803922	434.172581	0.803922	434.172581	0.803922	0.714795
chr22	44395090	44565112	PARVB	0	+	PARVB	44395090	48.370000	48.370000	0.866310	False	K562	1183	2723.917283	0.914439	0.914439	16.020970	0.438503	1052	2695.107049	0.916221	0.916221	15.851520	0.420677	2709.512166	0.914439	15.936245	0.434938	825	3770.446101	0.926916	0.926916	22.176225	0.527629	3770.446101	0.926916	22.176225	0.527629	2	4.605101	0.131016	0.131016	4.605101	0.131016	3	7.685666	0.188948	0.188948	7.685666	0.188948	6.145384	0.161319	6.145384	0.161319	3	13.710713	0.319964	0.319964	13.710713	0.319964	13.710713	0.319964	13.710713	0.319964	0.249554
chr22	44576769	44604349	PARVG	0	+	PARVG	44576769	0.050000	0.050000	0.391266	False	K562	119	274.003514	0.408200	0.408200	9.934863	0.251337	125	320.236104	0.451872	0.451872	11.611171	0.310160	297.119809	0.433155	10.773017	0.278075	59	269.644024	0.376114	0.376114	9.776796	0.244207	269.644024	0.376114	9.776796	0.244207	6	13.815303	0.297683	0.297683	13.815303	0.297683	8	20.495111	0.342246	0.342246	20.495111	0.342246	17.155207	0.329768	17.155207	0.329768	4	18.280951	0.361854	0.361854	18.280951	0.361854	18.280951	0.361854	18.280951	0.361854	0.365419
chr22	44639556	44708731	KIAA1644	0	-	KIAA1644	44708731	0.000000	0.000000	0.268271	False	K562	148	340.777479	0.471480	0.471480	4.926310	0.083779	114	292.055327	0.430481	0.430481	4.221978	0.078431	316.416403	0.450980	4.574144	0.081996	115	525.577335	0.513369	0.513369	7.597793	0.156863	525.577335	0.513369	7.597793	0.156863	3	6.907652	0.183601	0.183601	6.907652	0.183601	0	0.000000	0.028520	0.028520	0.000000	0.028520	3.453826	0.077540	3.453826	0.077540	3	13.710713	0.319964	0.319964	13.710713	0.319964	13.710713	0.319964	13.710713	0.319964	0.174688
chr22	44839206	44840668	LINC01656	0	+	LINC01656	44839206			0.081996	False	K562	9	20.722955	0.064171	0.064171	14.174388	0.393939	4	10.247555	0.027629	0.027629	7.009272	0.167558	15.485255	0.040107	10.591830	0.274510	5	22.851188	0.100713	0.100713	15.630088	0.406417	22.851188	0.100713	15.630088	0.406417	4	9.210202	0.238859	0.238859	9.210202	0.238859	4	10.247555	0.239750	0.239750	10.247555	0.239750	9.728879	0.233512	9.728879	0.233512	1	4.570238	0.184492	0.184492	4.570238	0.184492	4.570238	0.184492	4.570238	0.184492	0.239750
chr22	44888449	44894005	LDOC1L	0	-	LDOC1L	44894005	2.780000	2.780000	0.554367	False	K562	23	52.958662	0.132799	0.132799	9.531797	0.235294	18	46.113999	0.124777	0.124777	8.299856	0.201426	49.536331	0.123886	8.915826	0.219251	23	105.115467	0.231729	0.231729	18.919271	0.470588	105.115467	0.231729	18.919271	0.470588	75	172.691290	0.600713	0.600713	172.691290	0.600713	58	148.589552	0.585561	0.585561	148.589552	0.585561	160.640421	0.595365	160.640421	0.595365	12	54.842852	0.515152	0.515152	54.842852	0.515152	54.842852	0.515152	54.842852	0.515152	0.545455
chr22	44965219	44968329	LINC00207	0	+	LINC00207	44965219	0.000000	0.000000	0.268271	False	K562	9	20.722955	0.064171	0.064171	6.663330	0.130125	6	15.371333	0.045455	0.045455	4.942551	0.099822	18.047144	0.055258	5.802940	0.114082	9	41.132139	0.133690	0.133690	13.225768	0.352941	41.132139	0.133690	13.225768	0.352941	1	2.302551	0.075758	0.075758	2.302551	0.075758	3	7.685666	0.188948	0.188948	7.685666	0.188948	4.994109	0.131016	4.994109	0.131016	3	13.710713	0.319964	0.319964	13.710713	0.319964	13.710713	0.319964	13.710713	0.319964	0.237077
chr22	45002207	45021299	LINC00229	0	-	LINC00229	45021299	0.000000	0.000000	0.268271	False	K562	63	145.060684	0.283422	0.283422	7.597983	0.167558	41	105.037442	0.234403	0.234403	5.501647	0.108734	125.049063	0.262032	6.549815	0.131907	42	191.949983	0.326203	0.326203	10.053948	0.254902	191.949983	0.326203	10.053948	0.254902	1	2.302551	0.075758	0.075758	2.302551	0.075758	2	5.123778	0.139037	0.139037	5.123778	0.139037	3.713164	0.098930	3.713164	0.098930	2	9.140475	0.260250	0.260250	9.140475	0.260250	9.140475	0.260250	9.140475	0.260250	0.182709
chr22	45072687	45133561	PRR5	0	+	PRR5	45072687	15.560000	15.560000	0.727273	False	K562	836	1924.932247	0.860963	0.860963	31.621583	0.677362	693	1775.388959	0.848485	0.848485	29.164979	0.648841	1850.160603	0.859180	30.393281	0.661319	540	2467.928357	0.871658	0.871658	40.541584	0.677362	2467.928357	0.871658	40.541584	0.677362	227	522.678971	0.795900	0.795900	522.678971	0.795900	168	430.397323	0.766488	0.766488	430.397323	0.766488	476.538147	0.782531	476.538147	0.782531	140	639.833278	0.867201	0.867201	639.833278	0.867201	639.833278	0.867201	639.833278	0.867201	0.843137
chr22	45098077	45258664	PRR5-ARHGAP8	0	+	PRR5-ARHGAP8	45098077	0.030000	0.030000	0.383244	False	K562	566	1303.243603	0.797683	0.797683	8.115499	0.187166	497	1273.258748	0.802139	0.802139	7.928778	0.196078	1288.251176	0.800357	8.022139	0.187166	306	1398.492736	0.760250	0.760250	8.708630	0.199643	1398.492736	0.760250	8.708630	0.199643	19	43.748460	0.436720	0.436720	43.748460	0.436720	11	28.180777	0.388592	0.388592	28.180777	0.388592	35.964619	0.411765	35.964619	0.411765	10	45.702377	0.490196	0.490196	45.702377	0.490196	45.702377	0.490196	45.702377	0.490196	0.450980
chr22	45148437	45258664	ARHGAP8	0	+	ARHGAP8	45148437	1.130000	1.130000	0.520499	False	K562	324	746.026373	0.657754	0.657754	6.768091	0.133690	284	727.576428	0.664884	0.664884	6.600710	0.144385	736.801400	0.659537	6.684400	0.137255	190	868.345163	0.650624	0.650624	7.877790	0.165775	868.345163	0.650624	7.877790	0.165775	3	6.907652	0.183601	0.183601	6.907652	0.183601	3	7.685666	0.188948	0.188948	7.685666	0.188948	7.296659	0.187166	7.296659	0.187166	1	4.570238	0.184492	0.184492	4.570238	0.184492	4.570238	0.184492	4.570238	0.184492	0.215686
chr22	45277042	45404874	PHF21B	0	-	PHF21B	45404874	0.000000	0.000000	0.268271	False	K562	326	750.631474	0.661319	0.661319	5.872015	0.110517	286	732.700205	0.668449	0.668449	5.731743	0.115865	741.665840	0.664884	5.801879	0.112299	246	1124.278474	0.714795	0.714795	8.794969	0.203209	1124.278474	0.714795	8.794969	0.203209	9	20.722955	0.352050	0.352050	20.722955	0.352050	9	23.056999	0.360071	0.360071	23.056999	0.360071	21.889977	0.353832	21.889977	0.353832	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.176471
chr22	45529638	45548465	NUP50-AS1	0	-	NUP50-AS1	45548465			0.081996	False	K562	64	147.363234	0.291444	0.291444	7.827229	0.172906	50	128.094441	0.270945	0.270945	6.803763	0.155080	137.728838	0.283422	7.315496	0.160428	21	95.974992	0.213904	0.213904	5.097732	0.094474	95.974992	0.213904	5.097732	0.094474	1	2.302551	0.075758	0.075758	2.302551	0.075758	1	2.561889	0.084670	0.084670	2.561889	0.084670	2.432220	0.066845	2.432220	0.066845	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.048128
chr22	45559725	45583890	NUP50	0	+	NUP50	45559725	36.890000	36.890000	0.841355	False	K562	311	716.093216	0.648841	0.648841	29.633487	0.647059	274	701.957539	0.650624	0.650624	29.048522	0.643494	709.025378	0.648841	29.341005	0.639929	143	653.543991	0.590018	0.590018	27.045065	0.588235	653.543991	0.590018	27.045065	0.588235	176	405.248894	0.755793	0.755793	405.248894	0.755793	134	343.293103	0.729055	0.729055	343.293103	0.729055	374.270999	0.745098	374.270999	0.745098	43	196.520221	0.652406	0.652406	196.520221	0.652406	196.520221	0.652406	196.520221	0.652406	0.691622
chr22	45588122	45636650	KIAA0930	0	-	KIAA0930	45636650	9.160000	9.160000	0.661319	False	K562	317	729.908520	0.654189	0.654189	15.040977	0.415330	229	586.672542	0.616756	0.616756	12.089362	0.333333	658.290531	0.636364	13.565169	0.376114	95	434.172581	0.468806	0.468806	8.946847	0.212121	434.172581	0.468806	8.946847	0.212121	20	46.051011	0.442959	0.442959	46.051011	0.442959	15	38.428332	0.432264	0.432264	38.428332	0.432264	42.239672	0.440285	42.239672	0.440285	1	4.570238	0.184492	0.184492	4.570238	0.184492	4.570238	0.184492	4.570238	0.184492	0.311943
chr22	45680867	45691755	UPK3A	0	+	UPK3A	45680867	0.000000	0.000000	0.268271	False	K562	74	170.388740	0.324421	0.324421	15.649223	0.426025	56	143.465774	0.288770	0.288770	13.176504	0.363636	156.927257	0.308378	14.412863	0.404635	39	178.239270	0.317291	0.317291	16.370249	0.427807	178.239270	0.317291	16.370249	0.427807	3	6.907652	0.183601	0.183601	6.907652	0.183601	1	2.561889	0.084670	0.084670	2.561889	0.084670	4.734770	0.116756	4.734770	0.116756	1	4.570238	0.184492	0.184492	4.570238	0.184492	4.570238	0.184492	4.570238	0.184492	0.152406
chr22	45705784	45737836	FAM118A	0	+	FAM118A	45705784	110.980000	110.980000	0.935829	False	K562	418	962.466124	0.738859	0.738859	30.028270	0.650624	349	894.099201	0.721925	0.721925	27.895270	0.629234	928.282663	0.729055	28.961770	0.634581	425	1942.351022	0.834225	0.834225	60.599994	0.768271	1942.351022	0.834225	60.599994	0.768271	161	370.710636	0.734403	0.734403	370.710636	0.734403	138	353.540658	0.741533	0.741533	353.540658	0.741533	362.125647	0.734403	362.125647	0.734403	56	255.933311	0.688057	0.688057	255.933311	0.688057	255.933311	0.688057	255.933311	0.688057	0.704100
chr22	45739944	45809500	SMC1B	0	-	SMC1B	45809500	0.000000	0.000000	0.268271	False	K562	212	488.140713	0.573084	0.573084	7.017953	0.146168	183	468.825656	0.568627	0.568627	6.740262	0.151515	478.483185	0.572193	6.879107	0.146168	74	338.197590	0.419786	0.419786	4.862235	0.089127	338.197590	0.419786	4.862235	0.089127	4	9.210202	0.238859	0.238859	9.210202	0.238859	3	7.685666	0.188948	0.188948	7.685666	0.188948	8.447934	0.201426	8.447934	0.201426	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.110517
chr22	45809571	45828302	RIBC2	0	+	RIBC2	45809571	0.000000	0.000000	0.268271	False	K562	50	115.127527	0.230838	0.230838	6.146363	0.115865	52	133.218219	0.277184	0.277184	7.112179	0.172906	124.172873	0.258467	6.629271	0.135472	34	155.388082	0.296791	0.296791	8.295771	0.178253	155.388082	0.296791	8.295771	0.178253	4	9.210202	0.238859	0.238859	9.210202	0.238859	4	10.247555	0.239750	0.239750	10.247555	0.239750	9.728879	0.233512	9.728879	0.233512	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.126560
chr22	45898718	45959242	FBLN1	0	+	FBLN1	45898718	0.000000	0.000000	0.268271	False	K562	219	504.258567	0.581105	0.581105	8.331547	0.199643	158	404.778435	0.528520	0.528520	6.687900	0.147950	454.518501	0.554367	7.509723	0.167558	119	543.858286	0.527629	0.527629	8.985829	0.215686	543.858286	0.527629	8.985829	0.215686	4	9.210202	0.238859	0.238859	9.210202	0.238859	3	7.685666	0.188948	0.188948	7.685666	0.188948	8.447934	0.201426	8.447934	0.201426	1	4.570238	0.184492	0.184492	4.570238	0.184492	4.570238	0.184492	4.570238	0.184492	0.221034
chr22	46000311	46001527	LINC01589	0	-	LINC01589	46001527			0.081996	False	K562	2	4.605101	0.011586	0.011586	3.787090	0.055258	2	5.123778	0.016043	0.016043	4.213633	0.074866	4.864439	0.014260	4.000361	0.067736	3	13.710713	0.074866	0.074866	11.275257	0.290553	13.710713	0.074866	11.275257	0.290553	1	2.302551	0.075758	0.075758	2.302551	0.075758	0	0.000000	0.028520	0.028520	0.000000	0.028520	1.151275	0.034759	1.151275	0.034759	1	4.570238	0.184492	0.184492	4.570238	0.184492	4.570238	0.184492	4.570238	0.184492	0.057041
chr22	46067677	46241187	ATXN10	0	+	ATXN10	46067677	41.570000	41.570000	0.853832	True	K562	569	1310.151255	0.800357	0.800357	7.550869	0.165775	566	1450.029077	0.816399	0.816399	8.357035	0.206774	1380.090166	0.811052	7.953952	0.185383	406	1855.516505	0.827094	0.827094	10.694003	0.272727	1855.516505	0.827094	10.694003	0.272727	36	82.891819	0.503565	0.503565	82.891819	0.503565	40	102.475553	0.535651	0.535651	102.475553	0.535651	92.683686	0.527629	92.683686	0.527629	28	127.966656	0.594474	0.594474	127.966656	0.594474	127.966656	0.594474	127.966656	0.594474	0.556150
